,InterestingEventTime,EventDescription,currentThreadID,BotNumber
11050,2022-04-29 20:32:56.370300, Dynamic Status,43,3466
11051,2022-04-29 20:32:58.378500, Dynamic Status,43,3466
11052,2022-04-29 20:33:00.377700, Dynamic Status,43,3466
11053,2022-04-29 20:33:02.379900, Dynamic Status,43,3466
11054,2022-04-29 20:33:04.390100, Dynamic Status,43,3466
11055,2022-04-29 20:33:06.392300, Dynamic Status,43,3466
11056,2022-04-29 20:33:08.402500, Dynamic Status,43,3466
11057,2022-04-29 20:33:10.398700, Dynamic Status,43,3466
11058,2022-04-29 20:33:12.400900, Dynamic Status,43,3466
11059,2022-04-29 20:33:14.401100, Dynamic Status,43,3466
11060,2022-04-29 20:33:16.404300, Dynamic Status,43,3466
11061,2022-04-29 20:33:18.406500, Dynamic Status,43,3466
11062,2022-04-29 20:33:20.407700, Dynamic Status,43,3466
11063,2022-04-29 20:33:22.409900, Dynamic Status,43,3466
11064,2022-04-29 20:33:24.412100, Dynamic Status,43,3466
11065,2022-04-29 20:33:26.412300, Dynamic Status,43,3466
11066,2022-04-29 20:33:28.413500, Dynamic Status,43,3466
11067,2022-04-29 20:33:30.416700, Dynamic Status,43,3466
11068,2022-04-29 20:33:32.417900, Dynamic Status,43,3466
11069,2022-04-29 20:33:34.429100, Dynamic Status,43,3466
11070,2022-04-29 20:33:36.430300, Dynamic Status,43,3466
11071,2022-04-29 20:33:38.440500, Dynamic Status,43,3466
11072,2022-04-29 20:33:40.451700, Dynamic Status,43,3466
11073,2022-04-29 20:33:42.453900, Dynamic Status,43,3466
11074,2022-04-29 20:33:44.455100, Dynamic Status,43,3466
11075,2022-04-29 20:33:46.465300, Dynamic Status,43,3466
11076,2022-04-29 20:33:48.475500, Dynamic Status,43,3466
11077,2022-04-29 20:33:50.475700, Dynamic Status,43,3466
11078,2022-04-29 20:33:52.478900, Dynamic Status,43,3466
11079,2022-04-29 20:33:54.482100, Dynamic Status,43,3466
11080,2022-04-29 20:33:56.484300, Dynamic Status,43,3466
11081,2022-04-29 20:33:58.485500, Dynamic Status,43,3466
11082,2022-04-29 20:34:00.487700, Dynamic Status,43,3466
11083,2022-04-29 20:34:02.491900, Dynamic Status,43,3466
11084,2022-04-29 20:34:04.492100, Dynamic Status,43,3466
11085,2022-04-29 20:34:06.493300, Dynamic Status,43,3466
11086,2022-04-29 20:34:08.493500, Dynamic Status,43,3466
11087,2022-04-29 20:34:10.496700, Dynamic Status,43,3466
11088,2022-04-29 20:34:12.500900, Dynamic Status,43,3466
11089,2022-04-29 20:34:14.502100, Dynamic Status,43,3466
11090,2022-04-29 20:34:16.507300, Dynamic Status,43,3466
11091,2022-04-29 20:34:18.506500, Dynamic Status,43,3466
11092,2022-04-29 20:34:20.516700, Dynamic Status,43,3466
11093,2022-04-29 20:34:22.517900, Dynamic Status,43,3466
11094,2022-04-29 20:34:24.520100, Dynamic Status,43,3466
11095,2022-04-29 20:34:26.522300, Dynamic Status,43,3466
11096,2022-04-29 20:34:28.524500, Dynamic Status,43,3466
11097,2022-04-29 20:34:30.526700, Dynamic Status,43,3466
11098,2022-04-29 20:34:32.529900, Dynamic Status,43,3466
11099,2022-04-29 20:34:34.535100, Dynamic Status,43,3466
11100,2022-04-29 20:34:36.532300, Dynamic Status,43,3466
11101,2022-04-29 20:34:38.534500, Dynamic Status,43,3466
11102,2022-04-29 20:34:40.537700, Dynamic Status,43,3466
11103,2022-04-29 20:34:42.542900, Dynamic Status,43,3466
11104,2022-04-29 20:34:44.546100, Dynamic Status,43,3466
11105,2022-04-29 20:34:46.548300, Dynamic Status,43,3466
11106,2022-04-29 20:34:48.921500, Dynamic Status,43,3466
11107,2022-04-29 20:34:50.550700, Dynamic Status,43,3466
11108,2022-04-29 20:34:52.555900, Dynamic Status,43,3466
11109,2022-04-29 20:34:54.566100, Dynamic Status,43,3466
11110,2022-04-29 20:34:56.570300, Dynamic Status,43,3466
11111,2022-04-29 20:34:58.590500, Dynamic Status,43,3466
11112,2022-04-29 20:35:00.590700, Dynamic Status,43,3466
11113,2022-04-29 20:35:02.592900, Dynamic Status,43,3466
11114,2022-04-29 20:35:04.593100, Dynamic Status,43,3466
11115,2022-04-29 20:35:06.595300, Dynamic Status,43,3466
11116,2022-04-29 20:35:08.630500, Dynamic Status,43,3466
11117,2022-04-29 20:35:10.598700, Dynamic Status,43,3466
11118,2022-04-29 20:35:12.600900, Dynamic Status,43,3466
11119,2022-04-29 20:35:14.611100, Dynamic Status,43,3466
11120,2022-04-29 20:35:16.611300, Dynamic Status,43,3466
11121,2022-04-29 20:35:18.614500, Dynamic Status,43,3466
11122,2022-04-29 20:35:20.615700, Dynamic Status,43,3466
11123,2022-04-29 20:35:22.660900, Dynamic Status,43,3466
11124,2022-04-29 20:35:24.618100, Dynamic Status,43,3466
11125,2022-04-29 20:35:26.617300, Dynamic Status,43,3466
11126,2022-04-29 20:35:28.618500, Dynamic Status,43,3466
11127,2022-04-29 20:35:30.627700, Dynamic Status,43,3466
11128,2022-04-29 20:35:32.630900, Dynamic Status,43,3466
11129,2022-04-29 20:35:34.634100, Dynamic Status,43,3466
11130,2022-04-29 20:35:36.635300, Dynamic Status,43,3466
11131,2022-04-29 20:35:38.637500, Dynamic Status,43,3466
11132,2022-04-29 20:35:40.638700, Dynamic Status,43,3466
11133,2022-04-29 20:35:42.640900, Dynamic Status,43,3466
11134,2022-04-29 20:35:44.647100, Dynamic Status,43,3466
11135,2022-04-29 20:35:46.653300, Dynamic Status,43,3466
11136,2022-04-29 20:35:48.653500, Dynamic Status,43,3466
11137,2022-04-29 20:35:50.654700, Dynamic Status,43,3466
11138,2022-04-29 20:35:52.658900, Dynamic Status,43,3466
11139,2022-04-29 20:35:54.665100, Dynamic Status,43,3466
11140,2022-04-29 20:35:56.662300, Dynamic Status,43,3466
11141,2022-04-29 20:35:58.664500, Dynamic Status,43,3466
11142,2022-04-29 20:36:00.668700, Dynamic Status,43,3466
11143,2022-04-29 20:36:02.669900, Dynamic Status,43,3466
11144,2022-04-29 20:36:04.677100, Dynamic Status,43,3466
11145,2022-04-29 20:36:06.687300, Dynamic Status,43,3466
11146,2022-04-29 20:36:08.697500, Dynamic Status,43,3466
11147,2022-04-29 20:36:10.707700, Dynamic Status,43,3466
11148,2022-04-29 20:36:12.708900, Dynamic Status,43,3466
11149,2022-04-29 20:36:14.718100, Dynamic Status,43,3466
11150,2022-04-29 20:36:16.728300, Dynamic Status,43,3466
11151,2022-04-29 20:36:18.729500, Dynamic Status,43,3466
11152,2022-04-29 20:36:20.738700, Dynamic Status,43,3466
11153,2022-04-29 20:36:22.746900, Dynamic Status,43,3466
11154,2022-04-29 20:36:24.819100, Dynamic Status,43,3466
11155,2022-04-29 20:36:26.756300, Dynamic Status,43,3466
11156,2022-04-29 20:36:28.766500, Dynamic Status,43,3466
11157,2022-04-29 20:36:30.774700, Dynamic Status,43,3466
11158,2022-04-29 20:36:32.781900, Dynamic Status,43,3466
11159,2022-04-29 20:36:34.791100, Dynamic Status,43,3466
11160,2022-04-29 20:36:36.801300, Dynamic Status,43,3466
11161,2022-04-29 20:36:38.806500, Dynamic Status,43,3466
11162,2022-04-29 20:36:40.813700, Dynamic Status,43,3466
11163,2022-04-29 20:36:42.810900, Dynamic Status,43,3466
11164,2022-04-29 20:36:44.811100, Dynamic Status,43,3466
11165,2022-04-29 20:36:46.819300, Dynamic Status,43,3466
11166,2022-04-29 20:36:48.822500, Dynamic Status,43,3466
11167,2022-04-29 20:36:50.830700, Dynamic Status,43,3466
11168,2022-04-29 20:36:52.835900, Dynamic Status,43,3466
11169,2022-04-29 20:36:54.843100, Dynamic Status,43,3466
11170,2022-04-29 20:36:56.854300, Dynamic Status,43,3466
11171,2022-04-29 20:36:58.857500, Dynamic Status,43,3466
11172,2022-04-29 20:37:00.861700, Dynamic Status,43,3466
11173,2022-04-29 20:37:02.870900, Dynamic Status,43,3466
11174,2022-04-29 20:37:04.877100, Dynamic Status,43,3466
11175,2022-04-29 20:37:06.882300, Dynamic Status,43,3466
11176,2022-04-29 20:37:08.888500, Dynamic Status,43,3466
11177,2022-04-29 20:37:10.892700, Dynamic Status,43,3466
11178,2022-04-29 20:37:12.897900, Dynamic Status,43,3466
11179,2022-04-29 20:37:14.903100, Dynamic Status,43,3466
11180,2022-04-29 20:37:16.910300, Dynamic Status,43,3466
11181,2022-04-29 20:37:18.916500, Dynamic Status,43,3466
11182,2022-04-29 20:37:20.922700, Dynamic Status,43,3466
11183,2022-04-29 20:37:22.923900, Dynamic Status,43,3466
11184,2022-04-29 20:37:24.931100, Dynamic Status,43,3466
11185,2022-04-29 20:37:26.940300, Dynamic Status,43,3466
11186,2022-04-29 20:37:28.958500, Dynamic Status,43,3466
11187,2022-04-29 20:37:30.957700, Dynamic Status,43,3466
11188,2022-04-29 20:37:32.966900, Dynamic Status,43,3466
11189,2022-04-29 20:37:34.972100, Dynamic Status,43,3466
11190,2022-04-29 20:37:36.978300, Dynamic Status,43,3466
11191,2022-04-29 20:37:38.982500, Dynamic Status,43,3466
11192,2022-04-29 20:37:40.989700, Dynamic Status,43,3466
11193,2022-04-29 20:37:42.997900, Dynamic Status,43,3466
11194,2022-04-29 20:37:45.003100, Dynamic Status,43,3466
11195,2022-04-29 20:37:47.013300, Dynamic Status,43,3466
11196,2022-04-29 20:37:49.021500, Dynamic Status,43,3466
11197,2022-04-29 20:37:51.029700, Dynamic Status,43,3466
11198,2022-04-29 20:37:53.033900, Dynamic Status,43,3466
11199,2022-04-29 20:37:55.042100, Dynamic Status,43,3466
11200,2022-04-29 20:37:57.048300, Dynamic Status,43,3466
11201,2022-04-29 20:37:59.056500, Dynamic Status,43,3466
11202,2022-04-29 20:38:01.064700, Dynamic Status,43,3466
11203,2022-04-29 20:38:03.071900, Dynamic Status,43,3466
11204,2022-04-29 20:38:05.080100, Dynamic Status,43,3466
11205,2022-04-29 20:38:07.091300, Dynamic Status,43,3466
11206,2022-04-29 20:38:09.100500, Dynamic Status,43,3466
11207,2022-04-29 20:38:11.100700, Dynamic Status,43,3466
11208,2022-04-29 20:38:13.109900, Dynamic Status,43,3466
11209,2022-04-29 20:38:15.117100, Dynamic Status,43,3466
11210,2022-04-29 20:38:17.125300, Dynamic Status,43,3466
11211,2022-04-29 20:38:19.132600, Dynamic Status,43,3466
11212,2022-04-29 20:38:21.140800, Dynamic Status,43,3466
11213,2022-04-29 20:38:23.144000, Dynamic Status,43,3466
11214,2022-04-29 20:38:25.150200, Dynamic Status,43,3466
11215,2022-04-29 20:38:27.156400, Dynamic Status,43,3466
11216,2022-04-29 20:38:29.163600, Dynamic Status,43,3466
11217,2022-04-29 20:38:31.171800, Dynamic Status,43,3466
11218,2022-04-29 20:38:33.180000, Dynamic Status,43,3466
11219,2022-04-29 20:38:35.182200, Dynamic Status,43,3466
11220,2022-04-29 20:38:37.187400, Dynamic Status,43,3466
11221,2022-04-29 20:38:39.195600, Dynamic Status,43,3466
11222,2022-04-29 20:38:41.200800, Dynamic Status,43,3466
11223,2022-04-29 20:38:43.206000, Dynamic Status,43,3466
11224,2022-04-29 20:38:45.215200, Dynamic Status,43,3466
11225,2022-04-29 20:38:47.214400, Dynamic Status,43,3466
11226,2022-04-29 20:38:49.223600, Dynamic Status,43,3466
11227,2022-04-29 20:38:51.230800, Dynamic Status,43,3466
11228,2022-04-29 20:38:53.242000, Dynamic Status,43,3466
11229,2022-04-29 20:38:55.240200, Dynamic Status,43,3466
11230,2022-04-29 20:38:57.249400, Dynamic Status,43,3466
11231,2022-04-29 20:38:59.256600, Dynamic Status,43,3466
11232,2022-04-29 20:39:01.262800, Dynamic Status,43,3466
11233,2022-04-29 20:39:03.268000, Dynamic Status,43,3466
11234,2022-04-29 20:39:05.273200, Dynamic Status,43,3466
11235,2022-04-29 20:39:07.277400, Dynamic Status,43,3466
11236,2022-04-29 20:39:09.286600, Dynamic Status,43,3466
11237,2022-04-29 20:39:11.293800, Dynamic Status,43,3466
11238,2022-04-29 20:39:13.298000, Dynamic Status,43,3466
11239,2022-04-29 20:39:15.305200, Dynamic Status,43,3466
11240,2022-04-29 20:39:17.313400, Dynamic Status,43,3466
11241,2022-04-29 20:39:19.319600, Dynamic Status,43,3466
11242,2022-04-29 20:39:21.331800, Dynamic Status,43,3466
11243,2022-04-29 20:39:23.337000, Dynamic Status,43,3466
11244,2022-04-29 20:39:25.345200, Dynamic Status,43,3466
11245,2022-04-29 20:39:27.353400, Dynamic Status,43,3466
11246,2022-04-29 20:39:29.359600, Dynamic Status,43,3466
11247,2022-04-29 20:39:31.857800, Dynamic Status,43,3466
11248,2022-04-29 20:39:33.374000, Dynamic Status,43,3466
11249,2022-04-29 20:39:35.382200, Dynamic Status,43,3466
11250,2022-04-29 20:39:37.388400, Dynamic Status,43,3466
11251,2022-04-29 20:39:39.389600, Dynamic Status,43,3466
11252,2022-04-29 20:39:41.393800, Dynamic Status,43,3466
11253,2022-04-29 20:39:43.398000, Dynamic Status,43,3466
11254,2022-04-29 20:39:45.406200, Dynamic Status,43,3466
11255,2022-04-29 20:39:47.412400, Dynamic Status,43,3466
11256,2022-04-29 20:39:49.419600, Dynamic Status,43,3466
11257,2022-04-29 20:39:51.447800, Dynamic Status,43,3466
11258,2022-04-29 20:39:53.435000, Dynamic Status,43,3466
11259,2022-04-29 20:39:55.439200, Dynamic Status,43,3466
11260,2022-04-29 20:39:57.445400, Dynamic Status,43,3466
11261,2022-04-29 20:39:59.456600, Dynamic Status,43,3466
11262,2022-04-29 20:40:01.459800, Dynamic Status,43,3466
11263,2022-04-29 20:40:03.462000, Dynamic Status,43,3466
11264,2022-04-29 20:40:05.466200, Dynamic Status,43,3466
11265,2022-04-29 20:40:07.466400, Dynamic Status,43,3466
11266,2022-04-29 20:40:09.466600, Dynamic Status,43,3466
11267,2022-04-29 20:40:11.470800, Dynamic Status,43,3466
11268,2022-04-29 20:40:13.473000, Dynamic Status,43,3466
11269,2022-04-29 20:40:15.478200, Dynamic Status,43,3466
11270,2022-04-29 20:40:17.481400, Dynamic Status,43,3466
11271,2022-04-29 20:40:19.490600, Dynamic Status,43,3466
11272,2022-04-29 20:40:21.491800, Dynamic Status,43,3466
11273,2022-04-29 20:40:23.493000, Dynamic Status,43,3466
11274,2022-04-29 20:40:25.503200, Dynamic Status,43,3466
11275,2022-04-29 20:40:27.514400, Dynamic Status,43,3466
11276,2022-04-29 20:40:29.524600, Dynamic Status,43,3466
11277,2022-04-29 20:40:31.524800, Dynamic Status,43,3466
11278,2022-04-29 20:40:33.526000, Dynamic Status,43,3466
11279,2022-04-29 20:40:35.536200, Dynamic Status,43,3466
11280,2022-04-29 20:40:37.538400, Dynamic Status,43,3466
11281,2022-04-29 20:40:39.542600, Dynamic Status,43,3466
11282,2022-04-29 20:40:41.546800, Dynamic Status,43,3466
11283,2022-04-29 20:40:43.548000, Dynamic Status,43,3466
11284,2022-04-29 20:40:45.556200, Dynamic Status,43,3466
11285,2022-04-29 20:40:47.561400, Dynamic Status,43,3466
11286,2022-04-29 20:40:49.570600, Dynamic Status,43,3466
11287,2022-04-29 20:40:51.571800, Dynamic Status,43,3466
11288,2022-04-29 20:40:53.576000, Dynamic Status,43,3466
11289,2022-04-29 20:40:55.576200, Dynamic Status,43,3466
11290,2022-04-29 20:40:57.580400, Dynamic Status,43,3466
11291,2022-04-29 20:40:59.577600, Dynamic Status,43,3466
11292,2022-04-29 20:41:01.578800, Dynamic Status,43,3466
11293,2022-04-29 20:41:03.581000, Dynamic Status,43,3466
11294,2022-04-29 20:41:05.590200, Dynamic Status,43,3466
11295,2022-04-29 20:41:07.592400, Dynamic Status,43,3466
11296,2022-04-29 20:41:09.601600, Dynamic Status,43,3466
11297,2022-04-29 20:41:11.606800, Dynamic Status,43,3466
11298,2022-04-29 20:41:13.608000, Dynamic Status,43,3466
11299,2022-04-29 20:41:15.610200, Dynamic Status,43,3466
11300,2022-04-29 20:41:17.614400, Dynamic Status,43,3466
11301,2022-04-29 20:41:19.616600, Dynamic Status,43,3466
11302,2022-04-29 20:41:21.620800, Dynamic Status,43,3466
11303,2022-04-29 20:41:23.624000, Dynamic Status,43,3466
11304,2022-04-29 20:41:25.626200, Dynamic Status,43,3466
11305,2022-04-29 20:41:27.628400, Dynamic Status,43,3466
11306,2022-04-29 20:41:29.631600, Dynamic Status,43,3466
11307,2022-04-29 20:41:31.629800, Dynamic Status,43,3466
11308,2022-04-29 20:41:33.635000, Dynamic Status,43,3466
11309,2022-04-29 20:41:35.640200, Dynamic Status,43,3466
11310,2022-04-29 20:41:37.643400, Dynamic Status,43,3466
11311,2022-04-29 20:41:39.648600, Dynamic Status,43,3466
11312,2022-04-29 20:41:41.657800, Dynamic Status,43,3466
11313,2022-04-29 20:41:43.659000, Dynamic Status,43,3466
11314,2022-04-29 20:41:45.670200, Dynamic Status,43,3466
11315,2022-04-29 20:41:47.671400, Dynamic Status,43,3466
11316,2022-04-29 20:41:49.674600, Dynamic Status,43,3466
11317,2022-04-29 20:41:51.677800, Dynamic Status,43,3466
11318,2022-04-29 20:41:53.679000, Dynamic Status,43,3466
11319,2022-04-29 20:41:55.680200, Dynamic Status,43,3466
11320,2022-04-29 20:41:57.680400, Dynamic Status,43,3466
11321,2022-04-29 20:41:59.684600, Dynamic Status,43,3466
11322,2022-04-29 20:42:01.694800, Dynamic Status,43,3466
11323,2022-04-29 20:42:03.705000, Dynamic Status,43,3466
11324,2022-04-29 20:42:05.716200, Dynamic Status,43,3466
11325,2022-04-29 20:42:07.719400, Dynamic Status,43,3466
11326,2022-04-29 20:42:09.722600, Dynamic Status,43,3466
11327,2022-04-29 20:42:11.730800, Dynamic Status,43,3466
11328,2022-04-29 20:42:13.736000, Dynamic Status,43,3466
11329,2022-04-29 20:42:15.744200, Dynamic Status,43,3466
11330,2022-04-29 20:42:17.754400, Dynamic Status,43,3466
11331,2022-04-29 20:42:19.760600, Dynamic Status,43,3466
11332,2022-04-29 20:42:21.767800, Dynamic Status,43,3466
11333,2022-04-29 20:42:23.774000, Dynamic Status,43,3466
11334,2022-04-29 20:42:25.783200, Dynamic Status,43,3466
11335,2022-04-29 20:42:27.793400, Dynamic Status,43,3466
11336,2022-04-29 20:42:29.800600, Dynamic Status,43,3466
11337,2022-04-29 20:42:31.811800, Dynamic Status,43,3466
11338,2022-04-29 20:42:33.817000, Dynamic Status,43,3466
11339,2022-04-29 20:42:35.820200, Dynamic Status,43,3466
11340,2022-04-29 20:42:37.830400, Dynamic Status,43,3466
11341,2022-04-29 20:42:39.835600, Dynamic Status,43,3466
11342,2022-04-29 20:42:41.843800, Dynamic Status,43,3466
11343,2022-04-29 20:42:43.849000, Dynamic Status,43,3466
11344,2022-04-29 20:42:45.858200, Dynamic Status,43,3466
11345,2022-04-29 20:42:47.862400, Dynamic Status,43,3466
11346,2022-04-29 20:42:49.872600, Dynamic Status,43,3466
11347,2022-04-29 20:42:51.882800, Dynamic Status,43,3466
11348,2022-04-29 20:42:53.893000, Dynamic Status,43,3466
11349,2022-04-29 20:42:55.896200, Dynamic Status,43,3466
11350,2022-04-29 20:42:57.904400, Dynamic Status,43,3466
11351,2022-04-29 20:42:59.910600, Dynamic Status,43,3466
11352,2022-04-29 20:43:01.918800, Dynamic Status,43,3466
11353,2022-04-29 20:43:03.927000, Dynamic Status,43,3466
11354,2022-04-29 20:43:05.933200, Dynamic Status,43,3466
11355,2022-04-29 20:43:07.938400, Dynamic Status,43,3466
11356,2022-04-29 20:43:09.948600, Dynamic Status,43,3466
11357,2022-04-29 20:43:11.948800, Dynamic Status,43,3466
11358,2022-04-29 20:43:13.954000, Dynamic Status,43,3466
11359,2022-04-29 20:43:15.960200, Dynamic Status,43,3466
11360,2022-04-29 20:43:17.967400, Dynamic Status,43,3466
11361,2022-04-29 20:43:19.974600, Dynamic Status,43,3466
11362,2022-04-29 20:43:21.983800, Dynamic Status,43,3466
11363,2022-04-29 20:43:23.992000, Dynamic Status,43,3466
11364,2022-04-29 20:43:26.001200, Dynamic Status,43,3466
11365,2022-04-29 20:43:28.005400, Dynamic Status,43,3466
11366,2022-04-29 20:43:30.009600, Dynamic Status,43,3466
11367,2022-04-29 20:43:32.016800, Dynamic Status,43,3466
11368,2022-04-29 20:43:34.023000, Dynamic Status,43,3466
11369,2022-04-29 20:43:36.031200, Dynamic Status,43,3466
11370,2022-04-29 20:43:38.039400, Dynamic Status,43,3466
11371,2022-04-29 20:43:40.044600, Dynamic Status,43,3466
11372,2022-04-29 20:43:42.052800, Dynamic Status,43,3466
11373,2022-04-29 20:43:44.059000, Dynamic Status,43,3466
11374,2022-04-29 20:43:46.068200, Dynamic Status,43,3466
11375,2022-04-29 20:43:48.074400, Dynamic Status,43,3466
11376,2022-04-29 20:43:50.079600, Dynamic Status,43,3466
11377,2022-04-29 20:43:52.087800, Dynamic Status,43,3466
11378,2022-04-29 20:43:54.096000, Dynamic Status,43,3466
11379,2022-04-29 20:43:56.098200, Dynamic Status,43,3466
11380,2022-04-29 20:43:58.108400, Dynamic Status,43,3466
11381,2022-04-29 20:44:00.115600, Dynamic Status,43,3466
11382,2022-04-29 20:44:02.118800, Dynamic Status,43,3466
11383,2022-04-29 20:44:04.127000, Dynamic Status,43,3466
11384,2022-04-29 20:44:06.133200, Dynamic Status,43,3466
11385,2022-04-29 20:44:08.134400, Dynamic Status,43,3466
11386,2022-04-29 20:44:10.135600, Dynamic Status,43,3466
11387,2022-04-29 20:44:12.138800, Dynamic Status,43,3466
11388,2022-04-29 20:44:14.596100, Dynamic Status,43,3466
11389,2022-04-29 20:44:16.142200, Dynamic Status,43,3466
11390,2022-04-29 20:44:18.143400, Dynamic Status,43,3466
11391,2022-04-29 20:44:20.154600, Dynamic Status,43,3466
11392,2022-04-29 20:44:22.154800, Dynamic Status,43,3466
11393,2022-04-29 20:44:24.156000, Dynamic Status,43,3466
11394,2022-04-29 20:44:26.156200, Dynamic Status,43,3466
11395,2022-04-29 20:44:28.157400, Dynamic Status,43,3466
11396,2022-04-29 20:44:30.167700, Dynamic Status,43,3466
11397,2022-04-29 20:44:32.166900, Dynamic Status,43,3466
11398,2022-04-29 20:44:34.296100, Dynamic Status,43,3466
11399,2022-04-29 20:44:36.178300, Dynamic Status,43,3466
11400,2022-04-29 20:44:38.181500, Dynamic Status,43,3466
11401,2022-04-29 20:44:40.186700, Dynamic Status,43,3466
11402,2022-04-29 20:44:42.192900, Dynamic Status,43,3466
11403,2022-04-29 20:44:44.190100, Dynamic Status,43,3466
11404,2022-04-29 20:44:46.193300, Dynamic Status,43,3466
11405,2022-04-29 20:44:48.195500, Dynamic Status,43,3466
11406,2022-04-29 20:44:50.206700, Dynamic Status,43,3466
11407,2022-04-29 20:44:52.207900, Dynamic Status,43,3466
11408,2022-04-29 20:44:54.217100, Dynamic Status,43,3466
11409,2022-04-29 20:44:56.219300, Dynamic Status,43,3466
11410,2022-04-29 20:44:58.233500, Dynamic Status,43,3466
11411,2022-04-29 20:45:00.231700, Dynamic Status,43,3466
11412,2022-04-29 20:45:02.235900, Dynamic Status,43,3466
11413,2022-04-29 20:45:04.245100, Dynamic Status,43,3466
11414,2022-04-29 20:45:06.247300, Dynamic Status,43,3466
11415,2022-04-29 20:45:08.247500, Dynamic Status,43,3466
11416,2022-04-29 20:45:10.248700, Dynamic Status,43,3466
11417,2022-04-29 20:45:12.251900, Dynamic Status,43,3466
11418,2022-04-29 20:45:14.262100, Dynamic Status,43,3466
11419,2022-04-29 20:45:16.272300, Dynamic Status,43,3466
11420,2022-04-29 20:45:18.274500, Dynamic Status,43,3466
11421,2022-04-29 20:45:20.276700, Dynamic Status,43,3466
11422,2022-04-29 20:45:22.276900, Dynamic Status,43,3466
11423,2022-04-29 20:45:24.277100, Dynamic Status,43,3466
11424,2022-04-29 20:45:26.278300, Dynamic Status,43,3466
11425,2022-04-29 20:45:28.289500, Dynamic Status,43,3466
11426,2022-04-29 20:45:30.302700, Dynamic Status,43,3466
11427,2022-04-29 20:45:32.374900, Dynamic Status,43,3466
11428,2022-04-29 20:45:34.306100, Dynamic Status,43,3466
11429,2022-04-29 20:45:36.306300, Dynamic Status,43,3466
11430,2022-04-29 20:45:38.307500, Dynamic Status,43,3466
11431,2022-04-29 20:45:40.307700, Dynamic Status,43,3466
11432,2022-04-29 20:45:42.308900, Dynamic Status,43,3466
11433,2022-04-29 20:45:44.309100, Dynamic Status,43,3466
11434,2022-04-29 20:45:46.309300, Dynamic Status,43,3466
11435,2022-04-29 20:45:48.310500, Dynamic Status,43,3466
11436,2022-04-29 20:45:50.313700, Dynamic Status,43,3466
11437,2022-04-29 20:45:52.316900, Dynamic Status,43,3466
11438,2022-04-29 20:45:54.326100, Dynamic Status,43,3466
11439,2022-04-29 20:45:56.331300, Dynamic Status,43,3466
11440,2022-04-29 20:45:58.334500, Dynamic Status,43,3466
11441,2022-04-29 20:46:00.344700, Dynamic Status,43,3466
11442,2022-04-29 20:46:02.345900, Dynamic Status,43,3466
11443,2022-04-29 20:46:04.355100, Dynamic Status,43,3466
11444,2022-04-29 20:46:06.356300, Dynamic Status,43,3466
11445,2022-04-29 20:46:08.358500, Dynamic Status,43,3466
11446,2022-04-29 20:46:10.359700, Dynamic Status,43,3466
11447,2022-04-29 20:46:12.364900, Dynamic Status,43,3466
11448,2022-04-29 20:46:14.365100, Dynamic Status,43,3466
11449,2022-04-29 20:46:16.367300, Dynamic Status,43,3466
11450,2022-04-29 20:46:18.369500, Dynamic Status,43,3466
11451,2022-04-29 20:46:20.370700, Dynamic Status,43,3466
11452,2022-04-29 20:46:22.373900, Dynamic Status,43,3466
11453,2022-04-29 20:46:24.377100, Dynamic Status,43,3466
11454,2022-04-29 20:46:26.378300, Dynamic Status,43,3466
11455,2022-04-29 20:46:28.380500, Dynamic Status,43,3466
11456,2022-04-29 20:46:30.384700, Dynamic Status,43,3466
11457,2022-04-29 20:46:32.388900, Dynamic Status,43,3466
11458,2022-04-29 20:46:34.395100, Dynamic Status,43,3466
11459,2022-04-29 20:46:36.396300, Dynamic Status,43,3466
11460,2022-04-29 20:46:38.396500, Dynamic Status,43,3466
11461,2022-04-29 20:46:40.399700, Dynamic Status,43,3466
11462,2022-04-29 20:46:42.401900, Dynamic Status,43,3466
11463,2022-04-29 20:46:44.411100, Dynamic Status,43,3466
11464,2022-04-29 20:46:46.412300, Dynamic Status,43,3466
11465,2022-04-29 20:46:48.412500, Dynamic Status,43,3466
11466,2022-04-29 20:46:50.413700, Dynamic Status,43,3466
11467,2022-04-29 20:46:52.414900, Dynamic Status,43,3466
11468,2022-04-29 20:46:54.425100, Dynamic Status,43,3466
11469,2022-04-29 20:46:56.436300, Dynamic Status,43,3466
11470,2022-04-29 20:46:58.437500, Dynamic Status,43,3466
11471,2022-04-29 20:47:00.439700, Dynamic Status,43,3466
11472,2022-04-29 20:47:02.442900, Dynamic Status,43,3466
11473,2022-04-29 20:47:04.453100, Dynamic Status,43,3466
11474,2022-04-29 20:47:06.453300, Dynamic Status,43,3466
11475,2022-04-29 20:47:08.463500, Dynamic Status,43,3466
11476,2022-04-29 20:47:10.466700, Dynamic Status,43,3466
11477,2022-04-29 20:47:12.467900, Dynamic Status,43,3466
11478,2022-04-29 20:47:14.469100, Dynamic Status,43,3466
11479,2022-04-29 20:47:16.469300, Dynamic Status,43,3466
11480,2022-04-29 20:47:18.473500, Dynamic Status,43,3466
11481,2022-04-29 20:47:20.474700, Dynamic Status,43,3466
11482,2022-04-29 20:47:22.478900, Dynamic Status,43,3466
11483,2022-04-29 20:47:24.481100, Dynamic Status,43,3466
11484,2022-04-29 20:47:26.482300, Dynamic Status,43,3466
11485,2022-04-29 20:47:28.482500, Dynamic Status,43,3466
